id,name,recorded_at,group,n,method_family,execution_backend,transport,model,method,step_exact,step_module_exact,all_correct,step_exact_denominator,step_module_exact_denominator,all_correct_denominator,failed_outputs,eligible,status,run_kind,case_set_sha256,metrics_path,api_config_id,detailed_config_id,api_config,detailed_config,api_metadata
R011,largest-two-stage-smoke-v3 / two_stage,2026-07-24T00:32:58+08:00,Small diagnostics / 1,1,LLM API,LLM API,LLM API,gemini-3.1-pro-preview,two_stage,0,0,0,1,1,1,0,True,complete_scored,scored_run,dc8189fad94d190dda312aa26eaa92fd9156bedea5439817c7596d85f622bea8,output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/metrics.json,371ed5a537,6b98a937ec,"{""case_set_sha256"": ""dc8189fad94d190dda312aa26eaa92fd9156bedea5439817c7596d85f622bea8"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": null, ""metric_denominators"": [1, 1, 1], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""dc8189fad94d190dda312aa26eaa92fd9156bedea5439817c7596d85f622bea8"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": null, ""method"": ""two_stage"", ""metric_denominators"": [1, 1, 1], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/metrics.json"", ""sha256"": ""b5d38dce0a5b1bd8a711752db53776b8895dd33d737a89533227852eb90348ad""}}, ""upstream_evidence"": ""not_recorded""}"
R012,max-output-smoke / direct,2026-07-24T00:48:51+08:00,Small diagnostics / 1,1,LLM API,LLM API,LLM API,gemini-3.1-pro-preview,direct,1,0,0,1,1,1,0,True,complete_scored,scored_run,7380b45786a04e1e405b694ffd1dee1f7cd210ca8bf0ef30a78fc400076bbce1,output/agenterrorbench-gemini-3.1-max-output-smoke/metrics.json,eced2e7b72,4c68b62d92,"{""case_set_sha256"": ""7380b45786a04e1e405b694ffd1dee1f7cd210ca8bf0ef30a78fc400076bbce1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [1, 1, 1], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""7380b45786a04e1e405b694ffd1dee1f7cd210ca8bf0ef30a78fc400076bbce1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""direct"", ""metric_denominators"": [1, 1, 1], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gemini-3.1-max-output-smoke/metrics.json"", ""sha256"": ""aedc1baf6b844a909d039fa66a4074349acbed123cc75f53b29c100d786fcf80""}}, ""upstream_evidence"": ""not_recorded""}"
R013,pro-preview / direct,2026-07-24T00:49:31+08:00,Full / 200,200,LLM API,LLM API,LLM API,gemini-3.1-pro-preview,direct,41,14,9,200,200,170,42,True,scored_failures_zero,scored_run,84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813,output/agenterrorbench-gemini-3.1-pro-preview/metrics.json,ad97cce0c1,d2c6ccf76e,"{""case_set_sha256"": ""84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [200, 200, 170], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""direct"", ""metric_denominators"": [200, 200, 170], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gemini-3.1-pro-preview/metrics.json"", ""sha256"": ""c359eaaf5b3c6d0505ecb387e75fe4a6e9814e5773101495a2008bd1e5baed45""}}, ""upstream_evidence"": ""not_recorded""}"
R014,pro-preview / two_stage,2026-07-24T00:49:31+08:00,Full / 200,200,LLM API,LLM API,LLM API,gemini-3.1-pro-preview,two_stage,36,12,6,200,200,170,67,True,scored_failures_zero,scored_run,84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813,output/agenterrorbench-gemini-3.1-pro-preview/metrics.json,ad97cce0c1,8f77312ee9,"{""case_set_sha256"": ""84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [200, 200, 170], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [200, 200, 170], ""model"": ""gemini-3.1-pro-preview"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gemini-3.1-pro-preview/metrics.json"", ""sha256"": ""c359eaaf5b3c6d0505ecb387e75fe4a6e9814e5773101495a2008bd1e5baed45""}}, ""upstream_evidence"": ""not_recorded""}"
R015,tuning-v1-baseline / two_stage,2026-07-24T12:59:14+08:00,Mixed-30 / tuning-v1,30,LLM API,LLM API,LLM API,gpt-4.1,two_stage,1,0,0,30,30,25,10,True,scored_failures_zero,scored_run,0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1,output/agenterrorbench-gpt-4.1-tuning-v1-baseline/metrics.json,1ab497b620,0f001cdfeb,"{""case_set_sha256"": ""0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [30, 30, 25], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [30, 30, 25], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-baseline/metrics.json"", ""sha256"": ""1fee6459540726909042ab797d102354b5c338706133fbaae756c65fe907e855""}}, ""upstream_evidence"": ""not_recorded""}"
R016,smoke-v1-baseline / two_stage,2026-07-24T13:15:06+08:00,Mixed-30 / smoke-v1,30,LLM API,LLM API,LLM API,gpt-4.1,two_stage,4,2,1,30,30,27,9,True,scored_failures_zero,scored_run,a54247a7793acebc47092a753c454796673a9f0bfbad929e2d71aba87ffbb0de,output/agenterrorbench-gpt-4.1-smoke-v1-baseline/metrics.json,a619c4be72,74ed6a7787,"{""case_set_sha256"": ""a54247a7793acebc47092a753c454796673a9f0bfbad929e2d71aba87ffbb0de"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [30, 30, 27], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""a54247a7793acebc47092a753c454796673a9f0bfbad929e2d71aba87ffbb0de"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [30, 30, 27], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""not_recorded"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-smoke-v1-baseline/metrics.json"", ""sha256"": ""520749a1012b4187b455773ad5e8541216fd75e5588479af49132a0bacdafdd4""}}, ""upstream_evidence"": ""not_recorded""}"
R017,tuning-v1-e1-dry3 / two_stage,2026-07-24T14:03:11+08:00,Small diagnostics / 3,3,LLM API,LLM API,LLM API,gpt-4.1,two_stage,0,0,0,3,3,3,3,True,scored_failures_zero,scored_run,8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494,output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/metrics.json,2153015166,68ed57a316,"{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry""}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/metrics.json"", ""sha256"": ""513f0af0e4f9dd28653f9dba95057cc240db2a4565a810dc3c4f2992116c7c6f""}}, ""upstream_evidence"": ""not_recorded""}"
R018,tuning-v1-e1b-web-format / two_stage,2026-07-24T14:05:19+08:00,Small diagnostics / 1,1,LLM API,LLM API,LLM API,gpt-4.1,two_stage,0,0,0,1,1,1,0,True,complete_scored,scored_run,6c4b4bf679559b28170a7b605b95792daf9fea17aee7067af4fa11bde05d8b33,output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/metrics.json,ae53234cd2,a6eca4154d,"{""case_set_sha256"": ""6c4b4bf679559b28170a7b605b95792daf9fea17aee7067af4fa11bde05d8b33"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [1, 1, 1], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""6c4b4bf679559b28170a7b605b95792daf9fea17aee7067af4fa11bde05d8b33"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [1, 1, 1], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry""}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/metrics.json"", ""sha256"": ""b0d1be114c2a72e2b14b377f44cf55a1a13d72eb75554176c1f36152098d8d82""}}, ""upstream_evidence"": ""not_recorded""}"
R019,tuning-v1-e1-v7 / two_stage,2026-07-24T14:07:49+08:00,Mixed-30 / tuning-v1,30,LLM API,LLM API,LLM API,gpt-4.1,two_stage,8,4,3,30,30,25,1,True,scored_failures_zero,scored_run,0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1,output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/metrics.json,1ab497b620,39b0c68b7f,"{""case_set_sha256"": ""0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [30, 30, 25], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [30, 30, 25], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry""}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/metrics.json"", ""sha256"": ""287d64c80cc1fc7598865acf45127cb16a14661a78416b314212408eb4f79a17""}}, ""upstream_evidence"": ""not_recorded""}"
R020,tuning-v1-e2-matrix-dry3 / two_stage,2026-07-24T14:33:11+08:00,Small diagnostics / 3,3,LLM API,LLM API,LLM API,gpt-4.1,two_stage,0,0,0,3,3,3,1,True,scored_failures_zero,scored_run,8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494,output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/metrics.json,2153015166,68ed57a316,"{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry""}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/metrics.json"", ""sha256"": ""809ae65eb33160a058bb8c8f30d41638d7d562c92040196c1c5fd7cf5522ec6a""}}, ""upstream_evidence"": ""not_recorded""}"
R021,tuning-v1-e2-v9-schema-dry3 / two_stage,2026-07-24T14:38:50+08:00,Small diagnostics / 3,3,LLM API,LLM API,LLM API,gpt-4.1,two_stage,0,0,0,3,3,3,0,True,complete_scored,scored_run,8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494,output/agenterrorbench-gpt-4.1-tuning-v1-e2-v9-schema-dry3/metrics.json,2153015166,68ed57a316,"{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""workers"": 1}","{""case_set_sha256"": ""8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494"", ""dataset_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""legacy_max_retries"": 5, ""live_stages"": ""not_recorded"", ""max_http_attempts"": null, ""max_output_tokens"": 8192, ""method"": ""two_stage"", ""metric_denominators"": [3, 3, 3], ""model"": ""gpt-4.1"", ""reasoning_effort"": null, ""request_body_mode"": ""not_recorded"", ""retry_backoff"": 2.0, ""stage_models"": {}, ""temperature"": 0.0, ""thinking_mode"": ""not_recorded"", ""timeout_seconds"": 600.0, ""transport"": ""LLM API"", ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""upstream_evidence"": ""not_recorded"", ""workers"": 1}","{""live_stages"": ""not_recorded"", ""provider_settings"": {}, ""run"": {""retry_backoff"": 2.0, ""retry_failures"": false, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry""}, ""same_case_frozen_upstream_proven"": false, ""sources"": {""metrics"": {""path"": ""output/agenterrorbench-gpt-4.1-tuning-v1-e2-v9-schema-dry3/metrics.json"", ""sha256"": ""62a4c28b8b5320a9fc7b10456ba5bad53c5d0d8abb560abc2cc6b3b30dc35b2b""}}, ""upstream_evidence"": ""not_recorded""}"
