run_dir,metrics_path,metrics_sha256,name,method,n,failed_outputs,model,reasoning_effort,temperature,stage_models,provider,endpoint,workers,max_output_tokens,max_semantic_attempts,max_http_attempts,legacy_max_retries,timeout_seconds,protocol,semantic_parent,mechanism,cohort,cohort_sha256,dataset_sha256,recorded_at,date_source,scoring_or_api_seconds,csv_verified,config_sources,scoring_config,environment_metrics,transport,method_family,execution_backend,step_exact,step_exact_denominator,step_exact_pct,step_module_exact,step_module_exact_denominator,step_module_exact_pct,all_correct,all_correct_denominator,all_correct_pct,case_set_sha256,per_example_sha256,case_count_csv,environment_counts,group,evidence_files,fresh_end_to_end,status,eligible,notes,run_kind,id
output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3,output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/metrics.json,b5d38dce0a5b1bd8a711752db53776b8895dd33d737a89533227852eb90348ad,largest-two-stage-smoke-v3 / two_stage,two_stage,1,0,gemini-3.1-pro-preview,,0.0,{},gemini-generate-content,https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent,1,,,,5,600.0,agentdebug-two-stage-v3-lossless-chunk-table,,agentdebug-two-stage-v3-lossless-chunk-table,explicit_subset,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T00:32:58+08:00,metrics.run.started_at (API run / imported-prediction scoring start),153.071997,True,{},"{""model"": ""gemini-3.1-pro-preview"", ""temperature"": 0.0, ""provider"": ""gemini-generate-content"", ""endpoint"": ""https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent"", ""timeout"": 600.0, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [""Llama3.3-70B-Turbo_001_memory_b000_t00_e00-7743eba0""], ""limit"": null, ""cohort"": ""explicit_subset""}}","{""gaia"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}}",LLM API,LLM API,LLM API,0,1,0.0,0,1,0.0,0,1,0.0,dc8189fad94d190dda312aa26eaa92fd9156bedea5439817c7596d85f622bea8,3fff07aad7e678139eb336a684c3e8e5e9a42479f8e04b0c0a1303dfa6a5d7b4,1,"{""gaia"": 1}",Small diagnostics / 1,"[""output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/metrics.json"", ""output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/per_example.csv"", ""output/agenterrorbench-gemini-3.1-largest-two-stage-smoke-v3/report.md""]",True,complete_scored,True,小样本/诊断；不代表完整GAIA-50,scored_run,R011
output/agenterrorbench-gemini-3.1-max-output-smoke,output/agenterrorbench-gemini-3.1-max-output-smoke/metrics.json,aedc1baf6b844a909d039fa66a4074349acbed123cc75f53b29c100d786fcf80,max-output-smoke / direct,direct,1,0,gemini-3.1-pro-preview,,0.0,{},gemini-generate-content,https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent,1,8192,,,5,600.0,agenterrorbench-direct-v3-lossless-chunk-table,,agenterrorbench-direct-v3-lossless-chunk-table,explicit_subset,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T00:48:51+08:00,metrics.run.started_at (API run / imported-prediction scoring start),28.227441,True,{},"{""model"": ""gemini-3.1-pro-preview"", ""temperature"": 0.0, ""provider"": ""gemini-generate-content"", ""endpoint"": ""https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [""GPT-4o_004_memory_b000_t00_e04-5e8c1dcf""], ""limit"": null, ""cohort"": ""explicit_subset""}}","{""gaia"": {""step_exact"": 1, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}}",LLM API,LLM API,LLM API,1,1,100.0,0,1,0.0,0,1,0.0,7380b45786a04e1e405b694ffd1dee1f7cd210ca8bf0ef30a78fc400076bbce1,aab6f48d4c3076aee6828530b4728ff34f3fb032d8e49e1632c3f758b31f5246,1,"{""gaia"": 1}",Small diagnostics / 1,"[""output/agenterrorbench-gemini-3.1-max-output-smoke/metrics.json"", ""output/agenterrorbench-gemini-3.1-max-output-smoke/per_example.csv"", ""output/agenterrorbench-gemini-3.1-max-output-smoke/report.md""]",True,complete_scored,True,小样本/诊断；不代表完整GAIA-50,scored_run,R012
output/agenterrorbench-gemini-3.1-pro-preview,output/agenterrorbench-gemini-3.1-pro-preview/metrics.json,c359eaaf5b3c6d0505ecb387e75fe4a6e9814e5773101495a2008bd1e5baed45,pro-preview / direct,direct,200,42,gemini-3.1-pro-preview,,0.0,{},gemini-generate-content,https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent,1,8192,,,5,600.0,agenterrorbench-direct-v3-lossless-chunk-table,,agenterrorbench-direct-v3-lossless-chunk-table,complete_available_release,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T00:49:31+08:00,metrics.run.started_at (API run / imported-prediction scoring start),30805.996642,True,{},"{""model"": ""gemini-3.1-pro-preview"", ""temperature"": 0.0, ""provider"": ""gemini-generate-content"", ""endpoint"": ""https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [], ""limit"": null, ""cohort"": ""complete_available_release""}}","{""alfworld"": {""step_exact"": 17, ""step_module_exact"": 7, ""all_correct"": 4, ""n"": 100}, ""webshop"": {""step_exact"": 10, ""step_module_exact"": 1, ""all_correct"": 1, ""n"": 50}, ""gaia"": {""step_exact"": 14, ""step_module_exact"": 6, ""all_correct"": 4, ""n"": 50}}",LLM API,LLM API,LLM API,41,200,20.5,14,200,7.0,9,170,5.294117647058823,84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813,6cd4611aee21acaa5f27d429b4107cf71bfac909c1a105b0034bf839c6f7319d,200,"{""alfworld"": 100, ""webshop"": 50, ""gaia"": 50}",Full / 200,"[""output/agenterrorbench-gemini-3.1-pro-preview/metrics.json"", ""output/agenterrorbench-gemini-3.1-pro-preview/per_example.csv"", ""output/agenterrorbench-gemini-3.1-pro-preview/report.md""]",True,scored_failures_zero,True,失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R013
output/agenterrorbench-gemini-3.1-pro-preview,output/agenterrorbench-gemini-3.1-pro-preview/metrics.json,c359eaaf5b3c6d0505ecb387e75fe4a6e9814e5773101495a2008bd1e5baed45,pro-preview / two_stage,two_stage,200,67,gemini-3.1-pro-preview,,0.0,{},gemini-generate-content,https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent,1,8192,,,5,600.0,agentdebug-two-stage-v3-lossless-chunk-table,,agentdebug-two-stage-v3-lossless-chunk-table,complete_available_release,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T00:49:31+08:00,metrics.run.started_at (API run / imported-prediction scoring start),30805.996642,True,{},"{""model"": ""gemini-3.1-pro-preview"", ""temperature"": 0.0, ""provider"": ""gemini-generate-content"", ""endpoint"": ""https://api.sophnet.com/v1beta/models/gemini-3.1-pro-preview:generateContent"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [], ""limit"": null, ""cohort"": ""complete_available_release""}}","{""alfworld"": {""step_exact"": 15, ""step_module_exact"": 7, ""all_correct"": 2, ""n"": 100}, ""webshop"": {""step_exact"": 9, ""step_module_exact"": 2, ""all_correct"": 2, ""n"": 50}, ""gaia"": {""step_exact"": 12, ""step_module_exact"": 3, ""all_correct"": 2, ""n"": 50}}",LLM API,LLM API,LLM API,36,200,18.0,12,200,6.0,6,170,3.5294117647058822,84d2ecd29f6f3200b9f208f7abc5a70e6940f77eff400137d0260714e6f33813,6cd4611aee21acaa5f27d429b4107cf71bfac909c1a105b0034bf839c6f7319d,200,"{""alfworld"": 100, ""webshop"": 50, ""gaia"": 50}",Full / 200,"[""output/agenterrorbench-gemini-3.1-pro-preview/metrics.json"", ""output/agenterrorbench-gemini-3.1-pro-preview/per_example.csv"", ""output/agenterrorbench-gemini-3.1-pro-preview/report.md""]",True,scored_failures_zero,True,失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R014
output/agenterrorbench-gpt-4.1-tuning-v1-baseline,output/agenterrorbench-gpt-4.1-tuning-v1-baseline/metrics.json,1fee6459540726909042ab797d102354b5c338706133fbaae756c65fe907e855,tuning-v1-baseline / two_stage,two_stage,30,10,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v3-lossless-chunk-table,,agentdebug-two-stage-v3-lossless-chunk-table,tuning-v1,e21b1034470577688b68aad2a0e006facc658fed28bdb986fed039bc0347bd6f,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T12:59:14+08:00,metrics.run.started_at (API run / imported-prediction scoring start),931.774205,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [], ""limit"": null, ""cohort_manifest_path"": ""${REPO_ROOT}/benchmarks/cohorts/tuning-v1.json"", ""cohort_name"": ""tuning-v1"", ""cohort_sha256"": ""e21b1034470577688b68aad2a0e006facc658fed28bdb986fed039bc0347bd6f"", ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""tuning-v1""}}","{""gaia"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 10}, ""webshop"": {""step_exact"": 1, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 10}, ""alfworld"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 10}}",LLM API,LLM API,LLM API,1,30,3.3333333333333335,0,30,0.0,0,25,0.0,0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1,cf43832be7d478753e3a60c63d910b2de5774aa458e46923342b18302a69d729,30,"{""gaia"": 10, ""webshop"": 10, ""alfworld"": 10}",Mixed-30 / tuning-v1,"[""output/agenterrorbench-gpt-4.1-tuning-v1-baseline/metrics.json"", ""output/agenterrorbench-gpt-4.1-tuning-v1-baseline/per_example.csv"", ""output/agenterrorbench-gpt-4.1-tuning-v1-baseline/report.md""]",True,scored_failures_zero,True,失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R015
output/agenterrorbench-gpt-4.1-smoke-v1-baseline,output/agenterrorbench-gpt-4.1-smoke-v1-baseline/metrics.json,520749a1012b4187b455773ad5e8541216fd75e5588479af49132a0bacdafdd4,smoke-v1-baseline / two_stage,two_stage,30,9,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v3-lossless-chunk-table,,agentdebug-two-stage-v3-lossless-chunk-table,smoke-v1,6dfbc06b27a64f80719787b0cd56736a26ae97a98ba7714daf6a571808d11fe0,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T13:15:06+08:00,metrics.run.started_at (API run / imported-prediction scoring start),807.901129,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v3-lossless-chunk-table"", ""two_stage"": ""agentdebug-two-stage-v3-lossless-chunk-table""}, ""selection"": {""trajectory_ids"": [], ""limit"": null, ""cohort_manifest_path"": ""${REPO_ROOT}/benchmarks/cohorts/smoke-v1.json"", ""cohort_name"": ""smoke-v1"", ""cohort_sha256"": ""6dfbc06b27a64f80719787b0cd56736a26ae97a98ba7714daf6a571808d11fe0"", ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""smoke-v1""}}","{""gaia"": {""step_exact"": 1, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 10}, ""webshop"": {""step_exact"": 2, ""step_module_exact"": 1, ""all_correct"": 1, ""n"": 10}, ""alfworld"": {""step_exact"": 1, ""step_module_exact"": 1, ""all_correct"": 0, ""n"": 10}}",LLM API,LLM API,LLM API,4,30,13.333333333333334,2,30,6.666666666666667,1,27,3.7037037037037037,a54247a7793acebc47092a753c454796673a9f0bfbad929e2d71aba87ffbb0de,b269af87000952d4bc08e692db093e704489b32a962b5c8df1a42f22d13aa54f,30,"{""gaia"": 10, ""webshop"": 10, ""alfworld"": 10}",Mixed-30 / smoke-v1,"[""output/agenterrorbench-gpt-4.1-smoke-v1-baseline/metrics.json"", ""output/agenterrorbench-gpt-4.1-smoke-v1-baseline/per_example.csv"", ""output/agenterrorbench-gpt-4.1-smoke-v1-baseline/report.md""]",True,scored_failures_zero,True,失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R016
output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3,output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/metrics.json,513f0af0e4f9dd28653f9dba95057cc240db2a4565a810dc3c4f2992116c7c6f,tuning-v1-e1-dry3 / two_stage,two_stage,3,3,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v5-canonical-judge-view-v2-aeb-incremental-batched-specialists,,agentdebug-two-stage-v5-canonical-judge-view-v2-aeb-incremental-batched-specialists,explicit_subset,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T14:03:11+08:00,metrics.run.started_at (API run / imported-prediction scoring start),29.310029,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v5-canonical-judge-view-v2-aeb-incremental-minimal-json"", ""two_stage"": ""agentdebug-two-stage-v5-canonical-judge-view-v2-aeb-incremental-batched-specialists""}, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""selection"": {""trajectory_ids"": [""GPT-4o_008_alfworld_task_008"", ""Llama3.3-70B-Turbo_015_memory_b001_t00_e06-71f77595"", ""Qwen3-8B_015_chat_b000_t00_e15-75a3b882""], ""limit"": null, ""cohort_manifest_path"": null, ""cohort_name"": null, ""cohort_sha256"": null, ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""explicit_subset""}}","{""alfworld"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}, ""gaia"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}, ""webshop"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}}",LLM API,LLM API,LLM API,0,3,0.0,0,3,0.0,0,3,0.0,8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494,73340bdd95d495ae889ff974d1745d7fde85c88f9ec317c2c7a4aacf0cee3249,3,"{""alfworld"": 1, ""gaia"": 1, ""webshop"": 1}",Small diagnostics / 3,"[""output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/metrics.json"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/per_example.csv"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-dry3/report.md""]",True,scored_failures_zero,True,小样本/诊断；不代表完整GAIA-50；失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R017
output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format,output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/metrics.json,b0d1be114c2a72e2b14b377f44cf55a1a13d72eb75554176c1f36152098d8d82,tuning-v1-e1b-web-format / two_stage,two_stage,1,0,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v6-canonical-judge-view-v2-aeb-incremental-numeric-step,,agentdebug-two-stage-v6-canonical-judge-view-v2-aeb-incremental-numeric-step,explicit_subset,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T14:05:19+08:00,metrics.run.started_at (API run / imported-prediction scoring start),12.580612,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v6-canonical-judge-view-v2-aeb-incremental-numeric-step"", ""two_stage"": ""agentdebug-two-stage-v6-canonical-judge-view-v2-aeb-incremental-numeric-step""}, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""selection"": {""trajectory_ids"": [""Qwen3-8B_015_chat_b000_t00_e15-75a3b882""], ""limit"": null, ""cohort_manifest_path"": null, ""cohort_name"": null, ""cohort_sha256"": null, ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""explicit_subset""}}","{""webshop"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}}",LLM API,LLM API,LLM API,0,1,0.0,0,1,0.0,0,1,0.0,6c4b4bf679559b28170a7b605b95792daf9fea17aee7067af4fa11bde05d8b33,600b3f6f2e6a34001a0e0a091a6b2c658d02cc89b175fdcdf8a44f373a6051bd,1,"{""webshop"": 1}",Small diagnostics / 1,"[""output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/metrics.json"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/per_example.csv"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1b-web-format/report.md""]",True,complete_scored,True,小样本/诊断；不代表完整GAIA-50,scored_run,R018
output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7,output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/metrics.json,287d64c80cc1fc7598865acf45127cb16a14661a78416b314212408eb4f79a17,tuning-v1-e1-v7 / two_stage,two_stage,30,1,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v7-canonical-judge-view-v2-aeb-incremental-flow-attribution,,agentdebug-two-stage-v7-canonical-judge-view-v2-aeb-incremental-flow-attribution,tuning-v1,e21b1034470577688b68aad2a0e006facc658fed28bdb986fed039bc0347bd6f,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T14:07:49+08:00,metrics.run.started_at (API run / imported-prediction scoring start),387.454633,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v6-canonical-judge-view-v2-aeb-incremental-numeric-step"", ""two_stage"": ""agentdebug-two-stage-v7-canonical-judge-view-v2-aeb-incremental-flow-attribution""}, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""selection"": {""trajectory_ids"": [], ""limit"": null, ""cohort_manifest_path"": ""${REPO_ROOT}/benchmarks/cohorts/tuning-v1.json"", ""cohort_name"": ""tuning-v1"", ""cohort_sha256"": ""e21b1034470577688b68aad2a0e006facc658fed28bdb986fed039bc0347bd6f"", ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""tuning-v1""}}","{""alfworld"": {""step_exact"": 2, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 10}, ""gaia"": {""step_exact"": 3, ""step_module_exact"": 3, ""all_correct"": 2, ""n"": 10}, ""webshop"": {""step_exact"": 3, ""step_module_exact"": 1, ""all_correct"": 1, ""n"": 10}}",LLM API,LLM API,LLM API,8,30,26.666666666666668,4,30,13.333333333333334,3,25,12.0,0defb39f888f8e00ffc7279addd235558b584bb7ff10fac6d62eac68bb56d6f1,4f7f77552553457f6bd9c5652b80a3feaad959d8c6bb753b7e56160614c84622,30,"{""alfworld"": 10, ""gaia"": 10, ""webshop"": 10}",Mixed-30 / tuning-v1,"[""output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/metrics.json"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/per_example.csv"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e1-v7/report.md""]",True,scored_failures_zero,True,失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R019
output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3,output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/metrics.json,809ae65eb33160a058bb8c8f30d41638d7d562c92040196c1c5fd7cf5522ec6a,tuning-v1-e2-matrix-dry3 / two_stage,two_stage,3,1,gpt-4.1,,0.0,{},openai-compatible,https://api.sophnet.com/v1/chat/completions,1,8192,,,5,600.0,agentdebug-two-stage-v8-canonical-judge-view-v3-aeb-incremental-execution-facts-verdict-matrix,,agentdebug-two-stage-v8-canonical-judge-view-v3-aeb-incremental-execution-facts-verdict-matrix,explicit_subset,,fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11,2026-07-24T14:33:11+08:00,metrics.run.started_at (API run / imported-prediction scoring start),59.129223,True,{},"{""model"": ""gpt-4.1"", ""temperature"": 0.0, ""provider"": ""openai-compatible"", ""endpoint"": ""https://api.sophnet.com/v1/chat/completions"", ""timeout"": 600.0, ""max_output_tokens"": 8192, ""max_retries"": 5, ""workers"": 1, ""prompt_versions"": {""direct"": ""agenterrorbench-direct-v6-canonical-judge-view-v3-aeb-incremental-execution-facts-numeric-step"", ""two_stage"": ""agentdebug-two-stage-v8-canonical-judge-view-v3-aeb-incremental-execution-facts-verdict-matrix""}, ""transport_policy_version"": ""judge-http-json-object-v4-telemetry"", ""selection"": {""trajectory_ids"": [""GPT-4o_008_alfworld_task_008"", ""Llama3.3-70B-Turbo_015_memory_b001_t00_e06-71f77595"", ""Qwen3-8B_015_chat_b000_t00_e15-75a3b882""], ""limit"": null, ""cohort_manifest_path"": null, ""cohort_name"": null, ""cohort_sha256"": null, ""dataset_manifest_sha256"": ""fa78de42eb1de06e3566555bd8c68f09deaa6930f2b07ac8937ded858cc6ac11"", ""cohort"": ""explicit_subset""}}","{""alfworld"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}, ""gaia"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}, ""webshop"": {""step_exact"": 0, ""step_module_exact"": 0, ""all_correct"": 0, ""n"": 1}}",LLM API,LLM API,LLM API,0,3,0.0,0,3,0.0,0,3,0.0,8068c52eb3c4d0cdb54c69b46a32e12241fdc0c04aba57fcd0701f0fcbddd494,f9b4bf4c927a6cda06c38aa1ded70d909df764ca21a7b17b28c51ca8b30a2949,3,"{""alfworld"": 1, ""gaia"": 1, ""webshop"": 1}",Small diagnostics / 3,"[""output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/metrics.json"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/per_example.csv"", ""output/agenterrorbench-gpt-4.1-tuning-v1-e2-matrix-dry3/report.md""]",True,scored_failures_zero,True,小样本/诊断；不代表完整GAIA-50；失败输出保留在完整计分分母并按零分计；不是删掉失败后的成功子集,scored_run,R020
